"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","Gene_name"
"FBgn0025621",0.0427192443717221,-0.0479285225334843,1.05362107753709,0.0120747941698482,0.912500286659792,1,"FBgn0025621","CG16989"
"FBgn0026874",0.00101022971091011,-0.0172172788645041,6.71649693709274,7.88636903337192e-07,0.999291436866679,1,"FBgn0026874","CG13358"
"FBgn0025616",0.000924779669784236,-0.0281280119493907,6.71649692713034,5.84201236648596e-05,0.993901583681241,1,"FBgn0025616","CG13359"
"FBgn0015799",0.0835589778051176,0.0544203105672485,0.634547129635149,0.0227032470656923,0.88023133222715,1,"FBgn0015799","Rbf"
"FBgn0025620",0.0100772216626235,-0.0165939446402684,2.9539688662706,1.3016856428294e-05,0.997121328045703,1,"FBgn0025620","CG13360"
"FBgn0015288",0.970502030210093,0.505651074970641,0.138068195488437,12.9241546276189,0.000324369113379308,0.113380531030084,"FBgn0015288",NA
"FBgn0025639",0.0534156922776449,-0.0254088703312022,0.894011991979461,0.00505831564669279,0.943300789053123,1,"FBgn0025639","Hmt4-20"
"FBgn0002579",10.6103231042686,0.0184372633260442,0.0485544730077015,0.144137856525049,0.704201589219675,1,"FBgn0002579","RpL36"
"FBgn0026879",1.01963488111314,0.15687776420182,0.141311509298517,1.08242385988706,0.298155954169689,1,"FBgn0026879",NA
"FBgn0029529",0.100640115204924,0.128599684794263,0.530267398734824,0.127893624629451,0.720626076364198,1,"FBgn0029529","CG13365"
"FBgn0025633",0.0609321110476698,0.193359115297502,0.82294281797789,0.142574166470695,0.705735235490036,1,"FBgn0025633","CG13366"
"FBgn0040339",0.073408110122775,0.113526051673981,0.729686732368041,0.0996311834894641,0.752272677929504,1,"FBgn0040339","MED22"
"FBgn0052815",0.00186336192561857,-0.0268592549152461,6.71649690562655,4.18225383640447e-05,0.994840088791366,1,"FBgn0052815","CG32815"
"FBgn0040340",0.28103676167193,0.211685059582741,0.224467167009009,0.865568920517489,0.352184946758547,1,"FBgn0040340","TRAM"
"FBgn0040347",0.00671095822916485,-0.0401562986236891,3.91020796598875,0.00032428824198405,0.985632467427249,1,"FBgn0040347","mus81"
"FBgn0040337",0.0268455328097319,-0.0201303127573984,1.49499314023021,0.00103210483041494,0.974371259383323,1,"FBgn0040337","CG3021"
"FBgn0040398",3.74844104654595,0.539148507502511,0.135448514727085,15.9004135298346,6.67641280754542e-05,0.0354447242051109,"FBgn0040398","CG14629"
"FBgn0040397",0.00201805524645575,-0.0159563387754523,6.7164967324939,1.52917897935367e-05,0.99687990286762,1,"FBgn0040397","CG3655"
"FBgn0026143",0.0377400438867083,0.0345316840888317,1.11293285646924,0.000908164674456202,0.975958772800759,1,"FBgn0026143","Cdc45"
"FBgn0040351",0.000586858056942385,-0.0240897768194017,6.71649692607871,2.07804735552486e-05,0.996362807578899,1,"FBgn0040351","CG11638"
"FBgn0040349",0.000224165889213363,-0.0308421611811967,6.71649693064649,4.32244961459105e-05,0.994754318688347,1,"FBgn0040349",NA
"FBgn0040348",0.000692658203755881,-0.0268039259951401,6.71649692959487,4.36855614971421e-05,0.994726416091582,1,"FBgn0040348",NA
"FBgn0040346",0.0955468511918705,0.0259237406995286,0.578394659029708,-0.000665554849092587,1,1,"FBgn0040346","CG3704"
"FBgn0040342",0,NA,NA,NA,NA,NA,"FBgn0040342",NA
"FBgn0040345",0,NA,NA,NA,NA,NA,"FBgn0040345","CG3708"
"FBgn0052814",0.000984721343004367,-0.0351383501114965,6.71649689529076,6.43688314809765e-05,0.993598625802785,1,"FBgn0052814","CG32814"
"FBgn0040364",0.00273875130061825,-0.0370859537749811,6.71649666972566,9.50186935853026e-05,0.992222541340184,1,"FBgn0040364","CG11378"
"FBgn0040360",0.000656533548475318,-0.0268039259951401,6.71649692959487,4.2546996951387e-05,0.994795590775929,1,"FBgn0040360","CG14626"
"FBgn0025642",0,NA,NA,NA,NA,NA,"FBgn0025642","CG32812"
"FBgn0004650",0,NA,NA,NA,NA,NA,"FBgn0004650","fs(1)N"
"FBgn0024362",0.0778624801067306,0.0659067894279044,0.678341991017562,0.0129736575424886,0.909315508169441,1,"FBgn0024362","Naa30A"
"FBgn0024361",0.0092912944056118,-0.0226597379902855,3.28349204821611,0.000131177959985962,0.990861792760098,1,"FBgn0024361","Tsp2A"
"FBgn0024364",0.103550240630171,-0.132564160957187,0.539065344639276,0.190838364455431,0.662219768205715,1,"FBgn0024364",NA
"FBgn0024987",0.0639479348530975,0.0734061339674351,0.765696872488226,0.000410780235370112,0.983829810899655,1,"FBgn0024987","ssx"
"FBgn0023169",0.100978977035234,0.0320344760348572,0.526518664277619,0.00922739762904712,0.923473440476603,1,"FBgn0023169",NA
"FBgn0024985",0.0551755657846581,0.0555078001082863,0.881942563843079,0.00369247630055725,0.951545767909364,1,"FBgn0024985","Rilpl"
"FBgn0027794",0.0437169698478974,-0.117193544954313,1.0315674030762,0.0559475916797965,0.813019543558321,1,"FBgn0027794","Lrpprc2"
"FBgn0027795",0.0122480498238362,0.00932488872790656,3.04904404631779,0.000188980091877511,0.989031823999751,1,"FBgn0027795","CG14785"
"FBgn0024986",0.0702781648010266,-0.0534642981242537,0.738078121540508,-8.38358203054668e-05,1,1,"FBgn0024986",NA
"FBgn0000826",0.00551750149564435,0.0109438496444446,4.59590362498809,6.4105821678595e-05,0.993611716854854,1,"FBgn0000826",NA
"FBgn0024365",0.106196662211252,0.273163811626651,0.518105762111694,0.578630488172166,0.446849627044947,1,"FBgn0024365",NA
"FBgn0024360",0.0429993218208636,-0.0552886824409084,1.08242822570304,0.0128767453361434,0.909653389335626,1,"FBgn0024360",NA
"FBgn0025641",0.102756764714673,0.223036212492624,0.510764608199702,0.178640137487946,0.672544498737118,1,"FBgn0025641","DAAM"
"FBgn0028550",0.17265295401101,-0.0433282844811659,0.377317932283279,0.0415541159386521,0.838472073100728,1,"FBgn0028550","Atf3"
"FBgn0026876",0.0615790216214554,0.0823040971442913,0.798149812570952,0.0386753655247958,0.844093196421198,1,"FBgn0026876","CG11403"
"FBgn0040366",0.00479241589297737,-0.0174964959286651,4.84902904637604,-9.64526472557736e-06,1,1,"FBgn0040366","CG11398"
"FBgn0026872",0.0428713381135317,0.121070764411629,1.06773078036942,0.0377719220596191,0.845901838473926,1,"FBgn0026872","CG14777"
"FBgn0025383",0.00086429136192932,-0.0240897768194015,6.71649692607871,2.8662866853324e-05,0.995728328964878,1,"FBgn0025383","CG14780"
"FBgn0025381",0.0307865911506126,0.0491359165655511,1.37510999539967,0.00176100212524943,0.966527160823593,1,"FBgn0025381","rush"
"FBgn0025394",0.190751318634973,0.0603183128107639,0.306763842289379,0.0116005476434111,0.914229038019171,1,"FBgn0025394","inc"
"FBgn0000482",0.0472301398544286,0.0378868643303655,1.0146093473041,0.0169899703005285,0.896293019790768,1,"FBgn0000482","dor"
"FBgn0001189",0.0754229606779173,-0.102781121224481,0.665659170697888,0.0456923096014634,0.83073609454752,1,"FBgn0001189",NA
"FBgn0025391",0,NA,NA,NA,NA,NA,"FBgn0025391","Scgdelta"
"FBgn0023130",0.0120628109258371,-0.0198255026770112,2.72716818924338,0.000123248805493859,0.991142268737663,1,"FBgn0023130","a6"
"FBgn0023530",0.0271128657065839,-0.110419466533633,1.52471962160504,0.0138376151998045,0.906358144670382,1,"FBgn0023530","CG3740"
"FBgn0025390",0.00486503406482605,-0.02718508834076,4.84255713693494,5.52768580064367e-05,0.994067909949622,1,"FBgn0025390",NA
"FBgn0003517",14.0580711919617,0.00881372895635746,0.0477836817468718,0.0340244812923629,0.853654752255796,1,"FBgn0003517","sta"
"FBgn0025382",0.00277575382663701,-0.0139960304698017,6.71649672589921,7.12689981696712e-06,0.997869949634249,1,"FBgn0025382","Rab27"
"FBgn0052808",0.00289620738925272,-0.0392911201647629,6.47425051336787,0.000157305205505054,0.989993084727207,1,"FBgn0052808","CG32808"
"FBgn0027791",0.0752658819112847,0.0252519429577538,0.693385269824659,0.00750397749038711,0.930969194916456,1,"FBgn0027791","O-fut2"
"FBgn0027793",0.0075197544065164,-0.000986644797012388,3.87126221362153,-4.76413225669603e-06,1,1,"FBgn0027793","CG14787"
"FBgn0026873",0.110438616433185,0.158601731431015,0.508500862825067,0.296147901420454,0.586307479690328,1,"FBgn0026873","MED18"
"FBgn0023513",0.0195084582299049,-0.0357275393280957,1.89475384888292,0.0011219692044051,0.973279208084109,1,"FBgn0023513","CG14803"
"FBgn0014411",0.0711023808436988,-0.120725276646572,0.745382348867538,0.0791600832342283,0.778438882740061,1,"FBgn0014411","Vps26"
"FBgn0023514",0.0428906932443274,0.0311926206746453,1.07551081112327,-0.00331560223753513,1,1,"FBgn0023514",NA
"FBgn0029594",0.0515472967735007,0.101794564092714,0.916235066446125,0.0538415246605837,0.816508681461687,1,"FBgn0029594","Coa8"
"FBgn0023519",0.16596412949297,0.11350489700814,0.350095565125691,0.15938639603155,0.689722076280225,1,"FBgn0023519","mRpL16"
"FBgn0023509",0.0546137617534439,0.0616426221136309,0.849989937648417,0.0232493488681484,0.878810436543937,1,"FBgn0023509",NA
"FBgn0023510",0.0725968940025316,0.212449353037601,0.706942599683583,0.166071872871953,0.683626718354911,1,"FBgn0023510","Rbcn-3B"
"FBgn0023508",0.0729686085182355,0.0551897446857455,0.697223540000829,0.0163058723069298,0.898390783181142,1,"FBgn0023508","Ocrl"
"FBgn0023522",0.0517625689080801,0.0126894643995446,0.920738289753112,0.00320420988782644,0.954859261408673,1,"FBgn0023522","CG11596"
"FBgn0023521",0.0157237318553754,-0.0233681091514786,2.18941681584545,0.000174133876043925,0.989471437223771,1,"FBgn0023521","CG3587"
"FBgn0025630",0.0216114406805908,-0.00860280967943314,1.68436032516132,0.000197947771880536,0.988774620233575,1,"FBgn0025630","Rtca"
"FBgn0025629",0.129771867042185,0.11488955564549,0.441112832117566,0.190683288245509,0.662348530133338,1,"FBgn0025629","CG4045"
"FBgn0025628",0.066934901842513,-0.054422230296358,0.757791683920686,0.0203246388668958,0.886634129810746,1,"FBgn0025628",NA
"FBgn0029596",0.000255187366708591,-0.0199314281241948,6.71649694060229,1.20947426474061e-05,0.997225162839201,1,"FBgn0029596","CG14054"
"FBgn0025626",0.086817354958519,0.0482084390666122,0.617791551284719,0.0111947084164967,0.915737030671912,1,"FBgn0025626",NA
"FBgn0025625",0.00062492899213777,-0.0199314281241933,6.71649694060229,6.84711282161743e-06,0.997912178777525,1,"FBgn0025625",NA
"FBgn0025631",0.0101531703594994,-0.0124499202392958,3.09708224686483,-0.000115241232663266,1,1,"FBgn0025631","moody"
"FBgn0000667",0.0423552980273034,0.0551484751353254,1.15572787197247,0.00949650890038356,0.922369013306123,1,"FBgn0000667","Actn"
"FBgn0003964",0.0397704734381386,-0.04687317078481,1.1599066575087,0.00288447018965599,0.957168395445801,1,"FBgn0003964","usp"
"FBgn0023545",0.0625291639311093,-0.0582818975240728,0.801582693954556,0.0134417429037512,0.907701258495474,1,"FBgn0023545","PIG-K"
"FBgn0023520",0.0124174713083947,0.0671251004428172,2.56094434174206,0.0021291494060165,0.963196507005062,1,"FBgn0023520","CG3857"
"FBgn0023512",0.0923382514287769,-0.0197880298214334,0.576658165230879,0.00274709653331229,0.958199813752841,1,"FBgn0023512","eIF2Bepsilon"
"FBgn0023511",0.0936313913245105,0.0102943074000488,0.56003593977778,-0.0025961978410578,1,1,"FBgn0023511",NA
"FBgn0052801",0.00924427815544994,-0.0200980956018082,3.68037210416218,0.000129136283817388,0.990933182867203,1,"FBgn0052801","CG32801"
"FBgn0023518",0.0541064988333881,0.0998639001342091,0.878354195287549,0.0583219519342038,0.809168094717607,1,"FBgn0023518",NA
"FBgn0026088",0.274191412760553,0.0187283178807074,0.228891672248055,-0.0333791141815709,1,1,"FBgn0026088",NA
"FBgn0026089",0.192690880795072,0.325908627078063,0.306868314374174,1.38446760226952,0.239341615605305,1,"FBgn0026089","CG14817"
"FBgn0023517",0.0684677648881998,0.0874309513829709,0.7391315565544,0.0504777420771916,0.822234042507238,1,"FBgn0023517","Pgam5"
"FBgn0023516",0.0773650592288674,0.0397013020139139,0.668616857671409,0.0083376018085346,0.927245899423276,1,"FBgn0023516","Pex5"
"FBgn0023515",0.0405935575601563,0.056597449083016,1.13323700474531,0.0144674441714869,0.904260800906369,1,"FBgn0023515","CG14814"
"FBgn0028969",0.378958717233903,0.58079648320927,0.199153663945598,8.20591178237373,0.00417541216085792,0.703299869526759,"FBgn0028969","deltaCOP"
"FBgn0026090",0.0928135903555727,0.064096041596849,0.571144218208677,0.0336602446882353,0.854431385804073,1,"FBgn0026090","CG14812"
"FBgn0025624",0.122677620536639,0.17910419271322,0.468809439061639,0.249999189312348,0.617075648282579,1,"FBgn0025624","CG4025"
"FBgn0040395",0.061832109721309,0.142350079460903,0.782496806867657,0.0940323200436524,0.759112152795006,1,"FBgn0040395","Unc-76"
"FBgn0000382",0.0707896921063922,0.0977943540552869,0.73400666336438,0.0522652982303953,0.819167348966123,1,"FBgn0000382","csw"
"FBgn0023507",0.0167967116801807,0.120085129272864,2.25232066943266,0.0125283171897763,0.910878936810543,1,"FBgn0023507","D2hgdh"
"FBgn0004654",0.330578562684924,0.205550963462235,0.216334627895397,0.426991095110225,0.513469077504137,1,"FBgn0004654","Pgd"
"FBgn0023540",0.00640404426673321,-0.00503052917406911,4.059978020568,-2.39509697621543e-05,1,1,"FBgn0023540","CG3630"
"FBgn0025839",0.328791883121324,0.180157975058398,0.206403396736717,0.575267792985869,0.448173196018543,1,"FBgn0025839","ND-B14.5A"
"FBgn0011576",0.00220236982872943,0.00159354372586831,6.71649655917726,4.25438905438114e-06,0.998354270875732,1,"FBgn0011576","Cyp4d2"
"FBgn0015036",0,NA,NA,NA,NA,NA,"FBgn0015036","Cyp4ae1"
"FBgn0003116",0.0111652413947565,0.00212730808054014,2.93072154719671,-3.52001023884441e-06,1,1,"FBgn0003116","pn"
"FBgn0040899",0.361410556989571,0.0959701873223722,0.198231786614017,0.161558598873853,0.68772558806159,1,"FBgn0040899","CG17776"
"FBgn0023549",0.0112544080837017,-0.0467138562784492,2.57849383503052,0.00131873462066778,0.971031679245342,1,"FBgn0023549","Mct1"
"FBgn0003048",0.0522700569147449,0.0039818906822722,0.915184856126547,0.000348221724607356,0.985111779645693,1,"FBgn0003048","pcx"
"FBgn0000810",0.018569056944409,0.0598517236567698,2.00847820257904,0.00489225739852372,0.944237695593274,1,"FBgn0000810","fs(1)K10"
"FBgn0023523",0.000719661974960248,-0.021375627615761,6.71649692256914,1.89293440087113e-05,0.996528585499202,1,"FBgn0023523","Or2a"
"FBgn0023527",0.0531704261141675,0.0393067895618895,0.874603506082226,0.00109363637579918,0.97361862782783,1,"FBgn0023527","CG3071"
"FBgn0003079",0.0109249151808678,0.00195920086047399,2.93586259348483,2.69204724645533e-05,0.995860199127404,1,"FBgn0003079",NA
"FBgn0003159",0,NA,NA,NA,NA,NA,"FBgn0003159","CG2841"
"FBgn0040389",0.158315163834479,-0.0598184997159441,0.364255019772271,0.128008946357568,0.720505429892855,1,"FBgn0040389","mRpL14"
"FBgn0044047",0.038322432791948,0.108147178196863,1.27827624518502,0.0362724371796048,0.848953980420194,1,"FBgn0044047","Ilp6"
"FBgn0040392",0.00227266059952291,-0.0241451072455959,6.71649690213014,3.33363411471055e-05,0.995393229104154,1,"FBgn0040392","CG14050"
"FBgn0023526",0.160438022779723,0.0119708255131326,0.376225277787915,-0.00382539486099631,1,1,"FBgn0023526","CG2865"
"FBgn0023529",0.38493592070739,0.0933026638064693,0.204807727261004,-0.184345640548145,1,1,"FBgn0023529","CG2918"
"FBgn0023528",0.08535880122179,0.0834846892672097,0.624155053343929,0.0519831528799841,0.819647684743549,1,"FBgn0023528","CG2924"
"FBgn0027296",0.0511874725264748,0.181888017911583,0.922009176957837,0.137458648158599,0.710820645757117,1,"FBgn0027296","temp"
"FBgn0023525",0.020479363348214,0.00989262853206113,1.99661170016991,0.000446597980612751,0.983139668312432,1,"FBgn0023525","CG3191"
"FBgn0000377",0.0491399093563328,0.0109591990283342,0.918215205333658,0.000461228557696813,0.982865762894662,1,"FBgn0000377","crn"
"FBgn0001330",0.0252509627213342,-0.026515559947375,1.68965457896276,0.000791233246218326,0.977559369401148,1,"FBgn0001330","kz"
"FBgn0004397",0.15315049738134,0.172121838285701,0.366855294970606,0.432262625032763,0.51088079607631,1,"FBgn0004397","Vinc"
"FBgn0023542",0.0716873494253963,0.0771029337097256,0.711613607920114,0.0280850276867568,0.866909079017376,1,"FBgn0023542","Nmd3"
"FBgn0023541",0.00501759118141,-0.0204435603166275,5.04121427763858,3.59565275687146e-05,0.995215612678483,1,"FBgn0023541","Cyp4d14"
"FBgn0005670",0.000923299316833391,-0.0322863605599757,6.71649691260677,5.56429778058032e-05,0.994048297482939,1,"FBgn0005670","Cyp4d1"
"FBgn0004655",0.0615263451884309,0.0562528633019597,0.805999328620694,0.00602822395535441,0.938113119976274,1,"FBgn0004655",NA
"FBgn0013432",0.0692714903499946,-0.0252213293009477,0.721957233972174,0.00726204913530637,0.932088353056555,1,"FBgn0013432",NA
"FBgn0004861",0.0280024238579399,-0.0680816516322549,1.44824989130192,0.0105173355489114,0.91831690405897,1,"FBgn0004861",NA
"FBgn0004860",0.0265448647248098,-0.0434305705222747,1.62794437097498,0.00461727103754583,0.945825034990286,1,"FBgn0004860","ph-d"
"FBgn0040394",0.139875360057184,0.21306222605312,0.393673692169046,0.508634126998004,0.475730730566852,1,"FBgn0040394","CG16903"
"FBgn0040066",0.122595975137243,0.124880038526174,0.454731889583654,0.151076967717017,0.697508286668476,1,"FBgn0040066",NA
"FBgn0001404",0.601411294142076,0.428807085597764,0.187624944001472,4.66841145014496,0.0307223318033148,1,"FBgn0001404",NA
"FBgn0040336",0.0238814391645215,0.00501955372245216,1.61963546657406,5.50573112150232e-05,0.994079701892834,1,"FBgn0040336",NA
"FBgn0040334",0.0328028591768459,-0.00451016432690152,1.33366633256144,-0.000122037974051636,1,1,"FBgn0040334","Tsp3A"
"FBgn0029629",0.426592548312577,0.405585859256714,0.188487722372922,4.6073908803337,0.031834433737271,1,"FBgn0029629","eIF3g1"
"FBgn0011566",0.0229191398466239,-0.0763103555867416,1.71888159228937,0.00810024093743777,0.928286151152834,1,"FBgn0011566","Smyd3"
"FBgn0011606",0.0976848534709691,0.0367917203508475,0.556339952592804,0.023591439673055,0.877929039411789,1,"FBgn0011606",NA
"FBgn0040375",0.0130165188791414,0.00404164340680479,2.76945594308291,7.22079340107484e-05,0.993220037456626,1,"FBgn0040375","CG13760"
"FBgn0040388",0.0077547965117669,-0.0140412694438447,4.27962704417622,1.26808678260204e-05,0.997158722634946,1,"FBgn0040388","boi"
"FBgn0003714",0.230131327336696,0.163711571574445,0.276212394710693,0.335591009874861,0.562385298241759,1,"FBgn0003714","tko"
"FBgn0003371",0.475083183465053,0.184346144468048,0.19174230593077,0.747557773919652,0.387250557247983,1,"FBgn0003371","sgg"
"FBgn0024993",0.011003853968213,0.0334728828226491,2.80534348135344,0.00118141910854774,0.972580688228907,1,"FBgn0024993","CG2662"
"FBgn0024996",0.150165152132714,0.257518490472686,0.386752301842844,0.676473444842031,0.410803732175447,1,"FBgn0024996","eIF2Bbeta"
"FBgn0024991",0.0213178814604716,-0.0336786350827622,1.79005147104667,0.00222030429222286,0.962417503686382,1,"FBgn0024991",NA
"FBgn0000928",0.000838191043862728,-0.0390387451116351,6.71649691725074,0.000114788613387873,0.991451672393042,1,"FBgn0000928",NA
"FBgn0000520",0.0228458472233087,-0.0200747507517678,1.66028524445994,0.00250150024055529,0.960110434886394,1,"FBgn0000520",NA
"FBgn0024975",0.0163871100651538,0.0332842010915504,2.37521487525055,0.000707106248739819,0.978785577229614,1,"FBgn0024975",NA
"FBgn0040384",0.043142525470294,-0.0308823095907989,1.0532633553508,0.00127769952314338,0.97148575001574,1,"FBgn0040384","CG32795"
"FBgn0024980",0.0146527034602654,0.0100245817354651,2.43765833419326,0.000375141793995226,0.984547077234729,1,"FBgn0024980","Syx4"
"FBgn0000376",0.00451933635660906,0.00198043369574313,5.59136683032661,6.56251839359356e-06,0.997956028418281,1,"FBgn0000376",NA
"FBgn0024973",0.0705819544873541,0.148576370352722,0.731066260799903,0.1083741245277,0.742002818799861,1,"FBgn0024973","CG2701"
"FBgn0024998",0.0385892781677845,-0.0326744066690715,1.08819263310386,0.00425438301522263,0.947994353527359,1,"FBgn0024998",NA
"FBgn0024994",0.127723800486102,0.162584941352012,0.428832352291975,0.244110662916228,0.621252814671158,1,"FBgn0024994","Ugalt"
"FBgn0024992",0.061784867602437,0.0226544039712449,0.801443347420318,-0.0034168735064668,1,1,"FBgn0024992","Spg7"
"FBgn0000092",0.000513379263668959,-0.0268039259951401,6.71649692959487,3.80307096072841e-05,0.995079553396886,1,"FBgn0000092","dyw"
"FBgn0025838",0.000303314758536643,-0.0111712598215967,6.71649677022703,-2.3653282070768e-06,1,1,"FBgn0025838","CG2652"
"FBgn0004647",0.349899937914341,-0.0492327109101529,0.260750259350783,0.102725028235909,0.748583680491527,1,"FBgn0004647","N"
"FBgn0040396",0.226452393976106,0.375939678210421,0.268786250950167,2.90345995932557,0.0883896416270403,1,"FBgn0040396","CG3939"
"FBgn0000479",0.0893562510404305,0.213734144956705,0.60612096014935,0.242031879062779,0.622742420976419,1,"FBgn0000479","dnc"
"FBgn0029660",0.000443221488153938,-0.0199314281241946,6.71649694060229,9.4235912584395e-06,0.997550668320324,1,"FBgn0029660",NA
"FBgn0029662",0.000295730689369943,-0.0268039259951402,6.71649692959487,3.115075662663e-05,0.995546800961625,1,"FBgn0029662","CG12206"
"FBgn0029659",0.00501788683141053,0.000897289271893449,5.27496535416306,1.17864641424603e-06,0.999133772941348,1,"FBgn0029659","CG16782"
"FBgn0029658",0,NA,NA,NA,NA,NA,"FBgn0029658","CG14269"
"FBgn0029657",0.00240083696850301,-0.0447901336489441,6.71649686057755,7.83808480662174e-05,0.992936184177488,1,"FBgn0029657","CG12535"
"FBgn0000644",0.00359386927552955,-0.0204239794383008,6.01461671508755,3.22819229552351e-05,0.995466669072333,1,"FBgn0000644","Fcp3C"
"FBgn0028746",0.0526485188320031,-0.0843222815560863,0.931168842137019,0.0441383477204909,0.833596427838894,1,"FBgn0028746","CG18508"
"FBgn0029645",0.000447945118778748,-0.0111712598215967,6.71649677022703,-8.49506134414924e-06,1,1,"FBgn0029645","CG14422"
"FBgn0029648",0.0181369866436661,0.0478451703393932,2.16942533216713,0.00302279355844348,0.956154446944876,1,"FBgn0029648","CG3603"
"FBgn0028369",0.00489237407713557,-0.0128674339194255,5.28826358741027,-6.0522247906647e-06,1,1,"FBgn0028369","kirre"
"FBgn0003285",0.00357489687483872,-0.0122263185942602,6.35672967277308,-4.84938698264159e-06,1,1,"FBgn0003285","rst"
