"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","Gene_name"
"FBgn0031081",0,NA,NA,NA,NA,NA,"FBgn0031081","Nep3"
"FBgn0031085",0.00196211223276744,-0.211639418249,6.46292023407801,0.000321602641832897,0.985692077225359,NA,"FBgn0031085","CG9570"
"FBgn0031088",0,NA,NA,NA,NA,NA,"FBgn0031088","CG15322"
"FBgn0040784",0,NA,NA,NA,NA,NA,"FBgn0040784",NA
"FBgn0031086",0,NA,NA,NA,NA,NA,"FBgn0031086","fd19B"
"FBgn0031082",0.00139167073308776,-0.152016555733885,6.46292045046306,-0.000537935872628736,1,NA,"FBgn0031082","CG17003"
"FBgn0031080",0.105655344184956,-0.113185319531726,0.801109298312602,0.00677691018790938,0.934390667549906,NA,"FBgn0031080","CG12655"
"FBgn0053217",0.0475879521881086,-0.22864375228245,1.3649593541026,0.0227732629072079,0.880048189197643,NA,"FBgn0053217","CG33217"
"FBgn0052350",0.0490540617873456,-0.26818322089569,1.49132098596808,0.0180251093121342,0.89319886180166,NA,"FBgn0052350","Vps11"
"FBgn0024733",9.49608554950221,0.191948531600121,0.0748293400704502,6.57836575703914,0.0103225622937086,0.203767379677808,"FBgn0024733","RpL10"
"FBgn0040372",0.0905776671531913,-0.114937128820443,0.83980051083101,-0.0838062912994246,1,NA,"FBgn0040372","G9a"
"FBgn0000316",0.0960761968200732,-0.259032327728142,0.778832327503899,0.0970557633900171,0.755391857010119,NA,"FBgn0000316","cin"
"FBgn0024989",0.00183418708581849,-0.165859515974431,6.46292049861925,-0.000564593370889099,1,NA,"FBgn0024989","CG3777"
"FBgn0040371",0.0107107888326331,-0.208163373954828,4.02020696607853,0.001743797180211,0.966690981063345,NA,"FBgn0040371","CG12470"
"FBgn0029521",0.00587584521219152,-0.234994234193017,5.60981069933406,0.0006993940290414,0.978901557327116,NA,"FBgn0029521","Or1a"
"FBgn0029522",0.0156803302827393,-0.1751100657827,3.07175653270129,-0.0010594901924037,1,NA,"FBgn0029522","CG13373"
"FBgn0052817",0.00465731610897644,-0.140365493493867,5.18868428836164,-0.00077063823636081,1,NA,"FBgn0052817","CG32817"
"FBgn0029524",0.0182411163446877,-0.139822120690191,2.5232415321102,-0.00653929217691029,1,NA,"FBgn0029524","CG3176"
"FBgn0023536",0.0250369020143691,-0.184726457210378,2.05462013945692,0.0128024104919291,0.909913428946689,NA,"FBgn0023536","CG3156"
"FBgn0023535",0.0192370851117116,-0.0710652255689348,2.38767005429017,-0.00180997125067961,1,NA,"FBgn0023535",NA
"FBgn0023537",0.276799875461924,0.18364640743986,0.352045255556936,0.684286214533131,0.408114677408209,NA,"FBgn0023537","CG17896"
"FBgn0029525",0.0214502147384871,-0.276564972789537,2.67097722997157,0.0185486786566003,0.891668286797061,NA,"FBgn0029525","CG18273"
"FBgn0029523",0.00638073405546383,-0.113396291238701,6.12023012758043,-0.00135669980166142,1,NA,"FBgn0029523","CR18275"
"FBgn0010019",0,NA,NA,NA,NA,NA,"FBgn0010019","Cyp4g1"
"FBgn0052816",0.00525506130631696,-0.170421492122842,6.12553756352396,1.87377121676491e-05,0.996546201576662,NA,"FBgn0052816","CG32816"
"FBgn0040370",0.00170822018039386,-0.165142586009541,6.4629204211452,-0.000382044702760709,1,NA,"FBgn0040370","CG13375"
"FBgn0040373",0.021344358610781,-0.0621224696651369,2.67140044503883,-0.00647432661526182,1,NA,"FBgn0040373","CG3038"
"FBgn0000108",0,NA,NA,NA,NA,NA,"FBgn0000108","Appl"
"FBgn0025640",0.269432096516788,-0.196016128363331,0.352276739709116,0.103085948181615,0.748157340358244,NA,"FBgn0025640","CG13369"
"FBgn0025635",0.0207156557442105,-0.281131288788734,2.75729364634395,0.013230230264071,0.908427099314684,NA,"FBgn0025635","CG17829"
"FBgn0001341",0.0149231929893821,-0.20403749081171,2.86507207375959,-0.000372142414676091,1,NA,"FBgn0001341","Mybbp1A"
"FBgn0003575",0.0327184187116089,-0.282695051775493,1.84528598969195,0.0119603393050056,0.912914312751401,NA,"FBgn0003575","su(sable)"
"FBgn0025634",0.0360906418384373,-0.109843685087414,1.59650454097499,-0.00410040344837626,1,NA,"FBgn0025634","CG13367"
"FBgn0025638",0.432807857575277,0.338569709895637,0.268366172322516,2.19512486113285,0.138447989865494,0.531704926059311,"FBgn0025638","Roc1a"
"FBgn0040383",0.126280963016479,0.0423348546373381,0.705101910363458,0.0415962397308931,0.838391350982568,NA,"FBgn0040383","CG5254"
"FBgn0040382",0.0418132879200302,-0.201380749821507,1.49578244921835,0.000478167278743058,0.982554019666191,NA,"FBgn0040382",NA
"FBgn0027343",0.0037377490463592,-0.195368629033642,6.46292045078419,0.000240070351210875,0.987637908641393,NA,"FBgn0027343","fz3"
"FBgn0025621",0.0879615822442048,-0.332240276305584,0.913775629506014,0.303123912281762,0.58193060390172,NA,"FBgn0025621","CG16989"
"FBgn0026874",0.00064840279942969,-0.193839149879633,6.46292067058029,3.26648322293011e-05,0.995439862761123,NA,"FBgn0026874","CG13358"
"FBgn0025616",0.000471445143116131,-0.208541519494696,6.46292054560926,0.000288449730060591,0.986449533351149,NA,"FBgn0025616","CG13359"
"FBgn0015799",0.119255728210236,-0.195940295588714,0.680074805741792,0.136467815912056,0.711818042146529,NA,"FBgn0015799","Rbf"
"FBgn0025620",0.0256970837994487,-0.175626066151024,2.37435829432673,-0.00103330353346109,1,NA,"FBgn0025620","CG13360"
"FBgn0015288",0.981398573414563,0.101137118807059,0.191320178016379,0.309175858223171,0.578186352472388,0.858747172126373,"FBgn0015288",NA
"FBgn0025639",0.0708362105774915,0.0158261664766637,1.02930257730767,0.0136136685953261,0.907115520387732,NA,"FBgn0025639","Hmt4-20"
"FBgn0002579",10.83956703838,0.0329645543075237,0.0633905923144946,0.270075436164916,0.60328117357447,0.859218641151518,"FBgn0002579","RpL36"
"FBgn0026879",1.17629727224482,0.140444405339809,0.176063472206947,0.648451037510767,0.420667018975478,0.783393108922259,"FBgn0026879",NA
"FBgn0029529",0.121669869084097,-0.38237426921859,0.685587348279922,0.548611316108122,0.45888566537501,NA,"FBgn0029529","CG13365"
"FBgn0025633",0.0726296779592332,0.0635735812688253,1.07636138623112,0.0377573073620852,0.845931279767545,NA,"FBgn0025633","CG13366"
"FBgn0040339",0.0799750619831941,-0.218803160444187,0.939371148817848,-0.00690133708178564,1,NA,"FBgn0040339","MED22"
"FBgn0052815",0.00115242146095054,-0.176747059912405,6.46292061024692,-0.000398794776394595,1,NA,"FBgn0052815","CG32815"
"FBgn0040340",0.275741598609591,-0.280552345575454,0.314339515665181,0.644641393910433,0.42203506163552,NA,"FBgn0040340","TRAM"
"FBgn0040347",0.00330874365059233,-0.129431776487832,6.46292002572539,-0.000724412071292591,1,NA,"FBgn0040347","mus81"
"FBgn0040337",0.0184550892936473,-0.158178324768213,2.76287375863835,-0.00578053688514046,1,NA,"FBgn0040337","CG3021"
"FBgn0040398",14.1197053917383,0.303939010902207,0.107538936030633,8.0084943837428,0.00465584315814745,0.131508414813873,"FBgn0040398","CG14629"
"FBgn0040397",0,NA,NA,NA,NA,NA,"FBgn0040397","CG3655"
"FBgn0026143",0.0387016870904707,-0.264252006415273,1.56773386761605,0.0397325064151346,0.842004500554488,NA,"FBgn0026143","Cdc45"
"FBgn0040351",0.000334573972534029,-0.19291128446548,6.46292067836293,3.59336465827198e-05,0.995217135178237,NA,"FBgn0040351","CG11638"
"FBgn0040349",0,NA,NA,NA,NA,NA,"FBgn0040349",NA
"FBgn0040348",0.00057097631924408,-0.176747059912405,6.46292061024692,-0.000227862134309476,1,NA,"FBgn0040348",NA
"FBgn0040346",0.0705451603697625,-0.199362828685459,1.0304292439582,0.0692526588200053,0.792428031220518,NA,"FBgn0040346","CG3704"
"FBgn0040342",0,NA,NA,NA,NA,NA,"FBgn0040342",NA
"FBgn0040345",0,NA,NA,NA,NA,NA,"FBgn0040345","CG3708"
"FBgn0052814",0.00116712503897344,-0.193839149879633,6.46292067058029,0.000107752614205481,0.991717791300739,NA,"FBgn0052814","CG32814"
"FBgn0040364",0.0112642760714998,-0.0895190937759637,4.79658651134576,-0.00224474902776706,1,NA,"FBgn0040364","CG11378"
"FBgn0040360",0.00465047787597101,-0.172064063971534,6.46292044648203,-0.000183964782380031,1,NA,"FBgn0040360","CG14626"
"FBgn0025642",0.00123279922271074,-0.214746067491772,6.4629204934721,0.000340421420837345,0.985279455938554,NA,"FBgn0025642","CG32812"
"FBgn0004650",0.000921414504452718,-0.176747059912405,6.46292061024692,-0.000331030778749408,1,NA,"FBgn0004650","fs(1)N"
"FBgn0024362",0.107952789741899,0.0888067685132748,0.70338206004689,0.0937387174570858,0.75947689313454,NA,"FBgn0024362","Naa30A"
"FBgn0024361",0.0465366689868887,-0.0819040336502467,1.32870653061285,-0.00880495324258845,1,NA,"FBgn0024361","Tsp2A"
"FBgn0024364",0.0553068536376127,-0.197237822322401,1.16844526091577,-0.00656721967015983,1,NA,"FBgn0024364",NA
"FBgn0024987",0.0801546314516401,-0.188951676865588,0.939966277339318,0.0100120960295271,0.920296324604878,NA,"FBgn0024987","ssx"
"FBgn0023169",0.174293528925127,0.0376249929074464,0.464359172601142,0.0878379590590157,0.766943949170496,NA,"FBgn0023169",NA
"FBgn0024985",0.166427047142927,-0.336191552061068,0.499757318780349,0.577775661543455,0.447185513701802,NA,"FBgn0024985","Rilpl"
"FBgn0027794",0.0493196193124585,-0.12692382631268,1.25980651481162,-0.0164649508556067,1,NA,"FBgn0027794","Lrpprc2"
"FBgn0027795",0.0107249789763703,-0.105326367320164,4.5030294172721,-0.00277163991881935,1,NA,"FBgn0027795","CG14785"
"FBgn0024986",0.0603510996011849,-0.267688363510021,1.0213827531068,0.0866771555005243,0.768444746613076,NA,"FBgn0024986",NA
"FBgn0000826",0.00430533887156355,-0.205388002606717,6.46292016204852,0.000454932825491028,0.982983087313798,NA,"FBgn0000826",NA
"FBgn0024365",0.203359572282014,-0.31306455244504,0.389004305818134,0.730609561677738,0.392685677168715,NA,"FBgn0024365",NA
"FBgn0024360",0.0283092681720363,-0.0883849258160286,2.05057793793423,-0.00842608252969512,1,NA,"FBgn0024360",NA
"FBgn0025641",0.238975604131787,-0.171525561184759,0.369181262908167,0.146478936387211,0.701923181142945,NA,"FBgn0025641","DAAM"
"FBgn0028550",0.128813975511321,-0.00963508526576849,0.672384183734501,-0.00645738443154187,1,NA,"FBgn0028550","Atf3"
"FBgn0026876",0.0365024198218519,-0.0296686807788861,1.99720295425465,-0.00283176325746126,1,NA,"FBgn0026876","CG11403"
"FBgn0040366",0.00483012001133625,-0.148079908666488,6.12473266923494,-0.000953507036555834,1,NA,"FBgn0040366","CG11398"
"FBgn0026872",0.0657032780146368,-0.12063834333652,1.13742733999362,-0.0122844183819097,1,NA,"FBgn0026872","CG14777"
"FBgn0025383",0.00396195943368459,-0.203858525521638,6.46292038100158,-0.000123445636972974,1,NA,"FBgn0025383","CG14780"
"FBgn0025381",0.136197237044101,-0.11746819605374,0.584998161246046,-0.0652809770542717,1,NA,"FBgn0025381","rush"
"FBgn0025394",0.222884748856789,-0.240923711709638,0.370176035978446,0.339073875227314,0.560364287075148,NA,"FBgn0025394","inc"
"FBgn0000482",0.0784384426181941,-0.102347045662165,0.941525200983851,-0.0184252074849383,1,NA,"FBgn0000482","dor"
"FBgn0001189",0.126550404426095,-0.0612944917625834,0.611613050604383,-0.0455802068747744,1,NA,"FBgn0001189",NA
"FBgn0025391",0.000725800508518175,-0.193839149879633,6.46292067058029,4.38926629406922e-05,0.99471393073597,NA,"FBgn0025391","Scgdelta"
"FBgn0023130",0.0156088722833834,-0.139350156831173,3.46210777421466,-0.000414880380503746,1,NA,"FBgn0023130","a6"
"FBgn0023530",0.0592116545230646,-0.201461348025108,1.21202165552899,0.0203133342234878,0.886665448509136,NA,"FBgn0023530","CG3740"
"FBgn0025390",0.00653322896760158,-0.155178651213768,5.60635448864222,-0.0015446086705424,1,NA,"FBgn0025390",NA
"FBgn0003517",15.2721767437638,0.0630573288292624,0.0658344696710285,0.912444568847604,0.33946663362174,0.736206048670005,"FBgn0003517","sta"
"FBgn0025382",0.0027670364217287,-0.224765446175913,6.46292020643459,0.00100293225955284,0.974735932556016,NA,"FBgn0025382","Rab27"
"FBgn0052808",0.00274366921880438,-0.206256170893995,6.46292056325477,0.00035303041338608,0.98500934637251,NA,"FBgn0052808","CG32808"
"FBgn0027791",0.0486110475782463,-0.144481631219807,1.30973963097282,-0.00862512426215289,1,NA,"FBgn0027791","O-fut2"
"FBgn0027793",0.00463456774938974,-0.160459590993874,6.46292025760339,-0.000589870880077115,1,NA,"FBgn0027793","CG14787"
"FBgn0026873",0.105494081734535,-0.0150650383216652,0.735067205468441,-0.0094075510634184,1,NA,"FBgn0026873","MED18"
"FBgn0023513",0.0145422123733469,-0.145476733982853,3.32392779603382,-0.00422908489909446,1,NA,"FBgn0023513","CG14803"
"FBgn0014411",0.176426928149553,-0.277848639279077,0.478485049297356,0.18653091478177,0.665819728432481,NA,"FBgn0014411","Vps26"
"FBgn0023514",0.0362090480181719,-0.161983037281526,1.64943062518966,-0.0106629041925999,1,NA,"FBgn0023514",NA
"FBgn0029594",0.069779951003453,-0.0197856070724173,0.931889683594384,-0.00801888587477606,1,NA,"FBgn0029594","Coa8"
"FBgn0023519",0.19510239262102,-0.0340794884746981,0.452427534212842,-0.0420997905910099,1,NA,"FBgn0023519","mRpL16"
"FBgn0023509",0.0438386531322534,-0.221499693560054,1.47030263877867,0.0076672326337075,0.930224221201693,NA,"FBgn0023509",NA
"FBgn0023510",0.113677090306955,0.0541374918090828,0.65525933257297,0.0724467900331547,0.787807011173685,NA,"FBgn0023510","Rbcn-3B"
"FBgn0023508",0.136129604671293,0.0317171965859957,0.549874664397199,0.0316029042235186,0.858901993112033,NA,"FBgn0023508","Ocrl"
"FBgn0023522",0.0371342194432118,-0.277069754144411,1.54365919474282,0.05738594576286,0.810676309324206,NA,"FBgn0023522","CG11596"
"FBgn0023521",0.0197298075773004,-0.134488702972658,2.67432402531305,-0.00230971805223135,1,NA,"FBgn0023521","CG3587"
"FBgn0025630",0.0126424518194912,-0.191393804869601,2.97230446755759,-0.000402506492321208,1,NA,"FBgn0025630","Rtca"
"FBgn0025629",0.07838744875477,-0.159078992402597,0.895570623355528,0.014451996526418,0.904311681542049,NA,"FBgn0025629","CG4045"
"FBgn0025628",0.190573273596517,0.0591302933932901,0.495086629942786,0.0531123154632951,0.817733492975884,NA,"FBgn0025628",NA
"FBgn0029596",0.000760182595968785,-0.169825579982507,6.46292058575293,-0.000359897293954248,1,NA,"FBgn0029596","CG14054"
"FBgn0025626",0.077341141661526,-0.191448050578828,0.872047336964009,0.058100745033812,0.809523369740645,NA,"FBgn0025626",NA
"FBgn0025625",0.00452158114055838,-0.196068880338026,6.46291995784274,-3.19252216343102e-05,1,NA,"FBgn0025625",NA
"FBgn0025631",0.0505545920021893,-0.325145993002735,1.42723590766354,0.138789760300824,0.709487130739136,NA,"FBgn0025631","moody"
"FBgn0000667",0.0317486449891311,-0.140126444940389,1.68160032201033,-0.00816608319189527,1,NA,"FBgn0000667","Actn"
"FBgn0003964",0.0555015105135475,-0.177474941087446,1.21122418328328,0.00981023211124921,0.921101257947563,NA,"FBgn0003964","usp"
"FBgn0023545",0.0932907712997173,0.117656831208653,0.772293502177231,0.21550681523081,0.642485035732476,NA,"FBgn0023545","PIG-K"
"FBgn0023520",0.0157575718865032,-0.18360560312849,2.86334572413851,0.000189096278404577,0.989028453067512,NA,"FBgn0023520","CG3857"
"FBgn0023512",0.0633768934661424,-0.247878384672469,1.01995923975662,0.027304509971259,0.868754481489069,NA,"FBgn0023512","eIF2Bepsilon"
"FBgn0023511",0.144389413094754,-0.343737169375705,0.551372226848544,0.611165367115973,0.434349365957833,NA,"FBgn0023511",NA
"FBgn0052801",0.0104381679549367,-0.0926985692507008,4.24711295293454,-0.00233663577358811,1,NA,"FBgn0052801","CG32801"
"FBgn0023518",0.07680889292102,-0.234555685469517,0.967222003355291,0.0640067625735128,0.800271630181464,NA,"FBgn0023518",NA
"FBgn0026088",0.437950679730693,0.406945563970313,0.273991216389628,2.86784189990021,0.0903659698371952,0.466718191455108,"FBgn0026088",NA
"FBgn0026089",0.210434784806421,0.118051794851345,0.37791251462851,0.347552512338325,0.555501873988276,NA,"FBgn0026089","CG14817"
"FBgn0023517",0.0878069312469178,-0.0777028387696274,0.87328959516253,-0.0229086254087179,1,NA,"FBgn0023517","Pgam5"
"FBgn0023516",0.0805186776517156,-0.00912153528848783,0.903241122889448,-0.00428945341877807,1,NA,"FBgn0023516","Pex5"
"FBgn0023515",0.0138781984219361,-0.192363626986662,3.32667846331648,-0.00168544044169039,1,NA,"FBgn0023515","CG14814"
"FBgn0028969",0.567057800906336,0.157161554885792,0.261494137198968,0.511175806902884,0.474630300813615,0.822218706819668,"FBgn0028969","deltaCOP"
"FBgn0026090",0.202980194614187,-0.16372592339974,0.381501904259552,0.0645358911572202,0.79946531047328,NA,"FBgn0026090","CG14812"
"FBgn0025624",0.209460568173249,-0.281905130819394,0.395464610534627,0.457837941421985,0.49863615129088,NA,"FBgn0025624","CG4025"
"FBgn0040395",0.276333284321605,-0.198038183732126,0.348437490901463,0.305250670186524,0.580609293128105,NA,"FBgn0040395","Unc-76"
"FBgn0000382",0.067847702928764,-0.0872157438833927,0.99902615844419,-0.0104301265454296,1,NA,"FBgn0000382","csw"
"FBgn0023507",0.0196138042337899,-0.197154082428697,2.59541262095273,0.00602818983929865,0.938113294745836,NA,"FBgn0023507","D2hgdh"
"FBgn0004654",0.535193292356805,-0.306102947292868,0.256505662451351,0.710257134258427,0.399358462772801,0.774394504433702,"FBgn0004654","Pgd"
"FBgn0023540",0.00237381443293912,-0.165859515974431,6.46292049861925,-0.000712205777354313,1,NA,"FBgn0023540","CG3630"
"FBgn0025839",0.355180201029203,0.145771288540478,0.294694282774743,0.479550295659237,0.488626084836383,NA,"FBgn0025839","ND-B14.5A"
"FBgn0011576",0.00249550901095276,-0.211639418249001,6.46292023407801,0.000413459931884574,0.98377716132454,NA,"FBgn0011576","Cyp4d2"
"FBgn0015036",0.00024326414320057,-0.191476731272456,6.46292069040533,9.07030010210974e-06,0.997597019573938,NA,"FBgn0015036","Cyp4ae1"
"FBgn0003116",0.00924246214224956,-0.167401822340754,4.25454988274132,-0.00190594269153621,1,NA,"FBgn0003116","pn"
"FBgn0040899",0.293954290861591,-0.464857236137284,0.299730617628215,2.52542088223754,0.11202488697648,NA,"FBgn0040899","CG17776"
"FBgn0023549",0.0361091324839193,-0.238856926115765,1.84437519161659,0.000924431067744536,0.97574448951173,NA,"FBgn0023549","Mct1"
"FBgn0003048",0.0930463765897732,-0.224605469459613,0.784472914135525,0.117404047830178,0.73186724384689,NA,"FBgn0003048","pcx"
"FBgn0000810",0.0178653363751823,-0.191491850482629,2.95640430702241,0.00289247645773116,0.95710905116194,NA,"FBgn0000810","fs(1)K10"
"FBgn0023523",0.000712671183720736,-0.193839149879633,6.46292067058029,4.19886317999385e-05,0.994829853087933,NA,"FBgn0023523","Or2a"
"FBgn0023527",0.0466108052246942,-0.113541132786091,1.34820825330682,-0.0172219830840277,1,NA,"FBgn0023527","CG3071"
"FBgn0003079",0.0235210260318965,-0.183389783273277,2.51266991597058,-0.00371441320191934,1,NA,"FBgn0003079",NA
"FBgn0003159",0.00267515928135308,-0.245672369828787,6.46292003437232,0.00089772753794648,0.976097278057605,NA,"FBgn0003159","CG2841"
"FBgn0040389",0.188738592012213,0.0393350989439937,0.455522907099159,0.0480943581821975,0.826413044155618,NA,"FBgn0040389","mRpL14"
"FBgn0044047",0.209550155484057,0.142333406386557,0.414542272852417,0.286522506259644,0.592457656872138,NA,"FBgn0044047","Ilp6"
"FBgn0040392",0.00635699760392747,-0.210926593443052,5.60742980674874,0.00063988660576797,0.979818880376575,NA,"FBgn0040392","CG14050"
"FBgn0023526",0.139922343250334,-0.283755521415682,0.581027046189304,0.280311408243733,0.596497181378803,NA,"FBgn0023526","CG2865"
"FBgn0023529",0.511828890522188,-0.123691714382035,0.289079157893211,-0.0133549438796763,1,1,"FBgn0023529","CG2918"
"FBgn0023528",0.120427838990493,-0.163097622730319,0.660070316140931,-0.0125659255228356,1,NA,"FBgn0023528","CG2924"
"FBgn0027296",0.0423108038301298,-0.203528033590587,1.4940751442686,-0.00972607722633256,1,NA,"FBgn0027296","temp"
"FBgn0023525",0.0545125700091471,-0.0839628853018062,1.56120714701705,-0.00155324898912568,1,NA,"FBgn0023525","CG3191"
"FBgn0000377",0.0634791754320899,-0.177065669810196,1.15342268714155,0.0308473481447891,0.860581386091792,NA,"FBgn0000377","crn"
"FBgn0001330",0.00861534838619919,-0.25045412817443,4.03099160148079,0.00552152420937091,0.940766139574352,NA,"FBgn0001330","kz"
"FBgn0004397",0.778019049164551,-0.598552046127665,0.249984602294933,5.64727515940649,0.0174825173786195,0.26524631050145,"FBgn0004397","Vinc"
"FBgn0023542",0.0513928593051203,-0.237433472320902,1.19818778678498,-0.00530741411228064,1,NA,"FBgn0023542","Nmd3"
"FBgn0023541",0.00386307910836497,-0.164991339865808,6.46292010075968,-0.000820888627330874,1,NA,"FBgn0023541","Cyp4d14"
"FBgn0005670",0.00163320490653086,-0.174503174514769,6.4629204714168,-0.000344988804855006,1,NA,"FBgn0005670","Cyp4d1"
"FBgn0004655",0.0440370880666578,-0.138823086696187,1.49233857314002,-0.00246822075382624,1,NA,"FBgn0004655",NA
"FBgn0013432",0.0659404012586456,-0.211620439651237,0.99031629382919,0.0378254606658857,0.845794035462861,NA,"FBgn0013432",NA
"FBgn0004861",0.0207722517912252,-0.231304639983295,2.75760864694728,0.00414905649330422,0.948641243513795,NA,"FBgn0004861",NA
"FBgn0004860",0.0384021726595258,-0.195752820925042,1.59335063126644,0.000443469422236831,0.983198819287977,NA,"FBgn0004860","ph-d"
"FBgn0040394",0.146430196364554,-0.184327646865381,0.517383062772217,-0.110284598141561,1,NA,"FBgn0040394","CG16903"
"FBgn0040066",0.105414378795849,-0.107196928209345,0.764542055609009,-0.0627352802049472,1,NA,"FBgn0040066",NA
"FBgn0001404",1.68940023163696,0.00968679352130857,0.168768406365815,0.00338614040356333,0.953596845962062,0.999958183162701,"FBgn0001404",NA
"FBgn0040336",0.0334798493895967,-0.358971257003796,1.68028460558922,0.120161279125796,0.728859635133948,NA,"FBgn0040336",NA
"FBgn0040334",0.0587375214552069,-0.0606023207024639,1.07765894274855,-0.0191044977613046,1,NA,"FBgn0040334","Tsp3A"
"FBgn0029629",0.465188759564952,-0.211750377635295,0.275995951528237,0.481374694486249,0.487800295496514,0.823434322207209,"FBgn0029629","eIF3g1"
"FBgn0011566",0.0196088875191636,-0.17485146912062,2.67461198010697,-0.00131053372325596,1,NA,"FBgn0011566","Smyd3"
"FBgn0011606",0.0491471299033943,-0.215349999946771,1.40478610595422,0.00923140338124995,0.923456882652544,NA,"FBgn0011606",NA
"FBgn0040375",0.0112254450099281,-0.172920975565648,4.01723012929101,-0.000865877688880801,1,NA,"FBgn0040375","CG13760"
"FBgn0040388",0.0172038630927712,-0.123161756688803,3.61234749254547,-0.00480947903326978,1,NA,"FBgn0040388","boi"
"FBgn0003714",0.17151778981244,0.215909045099292,0.469345233553787,0.638644390477111,0.424202109685757,NA,"FBgn0003714","tko"
"FBgn0003371",0.906730041537676,0.153907576685454,0.206000272696308,0.585741596570188,0.444070557488519,0.796018416552234,"FBgn0003371","sgg"
"FBgn0024993",0.00553732546618528,-0.225599832534933,5.61091363735095,0.00094513903165705,0.975474407745579,NA,"FBgn0024993","CG2662"
"FBgn0024996",0.130884079312886,-0.100077650704031,0.600650017448594,-0.0395203385388641,1,NA,"FBgn0024996","eIF2Bbeta"
"FBgn0024991",0.0228351701042962,-0.2041159175924,2.26000255367173,-0.00133907840171332,1,NA,"FBgn0024991",NA
"FBgn0000928",0.000993535362099176,-0.176747059912405,6.46292061024692,-0.000352207621496348,1,NA,"FBgn0000928",NA
"FBgn0000520",0.0155366800926427,-0.242702693795398,2.6041974657868,0.00512275029484499,0.942941416680802,NA,"FBgn0000520",NA
"FBgn0024975",0.0195696570367793,-0.17974192712253,3.3041221038982,0.000917259975153684,0.975838722479766,NA,"FBgn0024975",NA
"FBgn0040384",0.0153379123632089,-0.180089546435831,2.52960244202908,0.000897558537246823,0.976099527380557,NA,"FBgn0040384","CG32795"
"FBgn0024980",0.0708601481578078,0.125310394513409,1.02061846382839,0.136830745363795,0.711452232044675,NA,"FBgn0024980","Syx4"
"FBgn0000376",0.00588412344221155,-0.233367313210879,5.60977699047188,0.000899715263443568,0.976070838216293,NA,"FBgn0000376",NA
"FBgn0024973",0.0864020178610631,-0.0618592387682678,0.862122861944966,-0.0231036426121136,1,NA,"FBgn0024973","CG2701"
"FBgn0024998",0.0297465036493151,-0.0524691866028682,1.74458696027106,-0.00526035928606916,1,NA,"FBgn0024998",NA
"FBgn0024994",0.140658101752509,-0.257344087153095,0.567553228036798,0.0909464406556708,0.762977382861074,NA,"FBgn0024994","Ugalt"
"FBgn0024992",0.0870482680677665,-0.269000530785054,0.887423893860848,0.135389332620548,0.712908358505683,NA,"FBgn0024992","Spg7"
"FBgn0000092",0.00051490810542946,-0.176747059912405,6.46292061024692,-0.000211314105264648,1,NA,"FBgn0000092","dyw"
"FBgn0025838",0.00115242146095054,-0.208541519494696,6.46292054560926,0.000783003361160439,0.977676350149047,NA,"FBgn0025838","CG2652"
"FBgn0004647",0.0995404801508979,-0.0909477622704669,0.839509481387313,-0.0167463597912274,1,NA,"FBgn0004647","N"
"FBgn0040396",0.270304023475749,0.158895306912218,0.331452422440744,0.570833290227483,0.449927978942873,NA,"FBgn0040396","CG3939"
"FBgn0000479",0.11530848914747,-0.197970994783237,0.661552215660617,0.0753479070930325,0.78370368278999,NA,"FBgn0000479","dnc"
"FBgn0029660",0.00164583929995376,-0.165142586009541,6.4629204211452,-0.000238282575082849,1,NA,"FBgn0029660",NA
"FBgn0029662",0.0016124449314798,-0.152016555733885,6.46292045046306,-0.00062115905054938,1,NA,"FBgn0029662","CG12206"
"FBgn0029659",0.0353545729553893,-0.0629120027366439,1.88170899018746,-0.0087618705275645,1,NA,"FBgn0029659","CG16782"
"FBgn0029658",0.00079783024219653,-0.169825579982507,6.46292058575293,-0.000375882829033003,1,NA,"FBgn0029658","CG14269"
"FBgn0029657",0.00205026740274843,-0.229448440149005,6.4629203710423,0.00157025203608896,0.968390975189814,NA,"FBgn0029657","CG12535"
"FBgn0000644",0.00322756779185788,-0.192970981583664,6.46292026937396,7.73049060427411e-05,0.992984833319598,NA,"FBgn0000644","Fcp3C"
"FBgn0028746",0.104532557542745,-0.120658227182146,0.72861314149417,-0.0598744294941298,1,NA,"FBgn0028746","CG18508"
"FBgn0029645",0,NA,NA,NA,NA,NA,"FBgn0029645","CG14422"
"FBgn0029648",0.0251495993766706,-0.276184660127392,2.10131890107068,0.0169527090466204,0.896406161895932,NA,"FBgn0029648","CG3603"
"FBgn0028369",0.00163416880578912,-0.214746067491772,6.4629204934721,0.000872488447775766,0.97643557998631,NA,"FBgn0028369","kirre"
"FBgn0003285",0.000400441659872096,-0.193839149879633,6.46292067058029,-3.36321724958566e-06,1,NA,"FBgn0003285","rst"
"FBgn0029664",0.055682363962619,-0.158380573621669,1.32659203663498,0.022031868232375,0.882002353539662,NA,"FBgn0029664",NA
"FBgn0029666",0.0926284062863562,-0.53271899552692,0.813831699574007,0.801855716513387,0.370539119332197,NA,"FBgn0029666","CG10803"
"FBgn0023215",0.109545100757037,-0.210171546562442,0.754789944992773,0.0229745044249512,0.879523391692386,NA,"FBgn0023215","Mnt"
