"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","Gene_name"
"FBgn0031081",0,NA,NA,NA,NA,NA,"FBgn0031081","Nep3"
"FBgn0031085",0,NA,NA,NA,NA,NA,"FBgn0031085","CG9570"
"FBgn0031088",0,NA,NA,NA,NA,NA,"FBgn0031088","CG15322"
"FBgn0040784",0.00290871002060304,0.398562964434576,8.04745973053041,-0.00656412936647044,1,1,"FBgn0040784",NA
"FBgn0031086",0,NA,NA,NA,NA,NA,"FBgn0031086","fd19B"
"FBgn0031082",0,NA,NA,NA,NA,NA,"FBgn0031082","CG17003"
"FBgn0031080",0.181244744421428,0.351614419582259,2.12847602891715,-0.0970701374145051,1,1,"FBgn0031080","CG12655"
"FBgn0053217",0.0194739784677522,0.463082416606736,8.04740673198749,-0.00539458710421314,1,1,"FBgn0053217","CG33217"
"FBgn0052350",0.0415825231483444,0.222254939267221,5.24090418554739,-0.00914056658406537,1,1,"FBgn0052350","Vps11"
"FBgn0024733",7.58849301828687,-0.572183270566319,0.216053046502275,7.00349561042515,0.00813507076635791,1,"FBgn0024733","RpL10"
"FBgn0040372",0.0819823218848999,0.508444670555026,3.05252138698022,-0.0484039171736868,1,1,"FBgn0040372","G9a"
"FBgn0000316",0.0803362503168862,0.653063400485393,2.81370154080126,-0.0756839013068031,1,1,"FBgn0000316","cin"
"FBgn0024989",0,NA,NA,NA,NA,NA,"FBgn0024989","CG3777"
"FBgn0040371",0.00999057874976728,0.524168495716794,8.04738518353035,-0.00579230466198055,1,1,"FBgn0040371","CG12470"
"FBgn0029521",0.0021529901525837,0.630019276441734,8.04745906806796,-0.0025852050242996,1,1,"FBgn0029521","Or1a"
"FBgn0029522",0.0291492180412209,0.731944043123713,7.14783278041171,-0.00303257972062454,1,1,"FBgn0029522","CG13373"
"FBgn0052817",0.023090676278311,0.66799946843456,7.47769395384998,-0.00412054132250717,1,1,"FBgn0052817","CG32817"
"FBgn0029524",0.015646908356626,1.2165623517087,8.04676330559342,0.0262046167330325,0.871401611916494,1,"FBgn0029524","CG3176"
"FBgn0023536",0.0159449550063997,0.814261789604763,8.04736196719262,0.00285590187369422,0.957380826388902,1,"FBgn0023536","CG3156"
"FBgn0023535",0.0473856738834198,0.708096211531015,4.47228524469308,-0.0120202289964197,1,1,"FBgn0023535",NA
"FBgn0023537",0.414636025215729,2.04898547846773,1.02120231781299,3.64771597888011,0.0561461585588683,1,"FBgn0023537","CG17896"
"FBgn0029525",0.0220351837959088,0.507036427198463,8.04745215558548,-0.00628050882852449,1,1,"FBgn0029525","CG18273"
"FBgn0029523",0.00368834375621808,0.630019276441734,8.04745906806796,-0.00301955294987977,1,1,"FBgn0029523","CR18275"
"FBgn0010019",0,NA,NA,NA,NA,NA,"FBgn0010019","Cyp4g1"
"FBgn0052816",0.0159132704378438,0.804657486083762,8.04740204954671,0.00453643688077676,0.946300624039271,1,"FBgn0052816","CG32816"
"FBgn0040370",0,NA,NA,NA,NA,NA,"FBgn0040370","CG13375"
"FBgn0040373",0.0257774125053085,0.408318592152033,8.04742858702638,-0.0138092704280055,1,1,"FBgn0040373","CG3038"
"FBgn0000108",0,NA,NA,NA,NA,NA,"FBgn0000108","Appl"
"FBgn0025640",0.164995189680192,-0.453842251594576,1.46607457778967,0.429672971184459,0.512149459927083,1,"FBgn0025640","CG13369"
"FBgn0025635",0.00190475237199021,0.837702458723995,8.04738666520202,0.00157856290525515,0.968307480964274,1,"FBgn0025635","CG17829"
"FBgn0001341",0.0211784432570244,1.11039347926635,6.9585689787338,0.0243687309630758,0.875950358395106,1,"FBgn0001341","Mybbp1A"
"FBgn0003575",0.014983530987975,0.63027589449156,8.04743063857617,-0.00307016737085064,1,1,"FBgn0003575","su(sable)"
"FBgn0025634",0.0255206255453986,0.593111016951647,8.03324432169802,-0.00560767199088019,1,1,"FBgn0025634","CG13367"
"FBgn0025638",0.452149718676513,0.0900152922193033,0.803121352121055,-0.0482361723208555,1,1,"FBgn0025638","Roc1a"
"FBgn0040383",0.144400638636772,0.500331806699747,1.84988601540815,0.0444207213939478,0.833072805536765,1,"FBgn0040383","CG5254"
"FBgn0040382",0.133141211407984,0.574562333159496,2.64396188801575,-0.0162044232667711,1,1,"FBgn0040382",NA
"FBgn0027343",0,NA,NA,NA,NA,NA,"FBgn0027343","fz3"
"FBgn0025621",0.0744085321613078,0.635295871710638,3.43947439544534,-0.0241189569279641,1,1,"FBgn0025621","CG16989"
"FBgn0026874",0,NA,NA,NA,NA,NA,"FBgn0026874","CG13358"
"FBgn0025616",0,NA,NA,NA,NA,NA,"FBgn0025616","CG13359"
"FBgn0015799",0.0652800130575851,0.273730896691822,3.36572451558839,-0.0332006509884479,1,1,"FBgn0015799","Rbf"
"FBgn0025620",0.0475547389350016,0.784278515491678,6.30838148262035,0.00492674651901837,0.94404180749332,1,"FBgn0025620","CG13360"
"FBgn0015288",0.72868873807544,-0.495882731291149,0.608598183014,0.812375925493654,0.367418738682063,1,"FBgn0015288",NA
"FBgn0025639",0.0602665589777328,-0.0354679159084045,4.00065679388557,0.00374665499730042,0.951192025036224,1,"FBgn0025639","Hmt4-20"
"FBgn0002579",9.7174586408944,-0.168369502581281,0.196423658212973,0.73062018742246,0.39268223545942,1,"FBgn0002579","RpL36"
"FBgn0026879",0.912367171515438,-0.88100729506819,0.584271786922724,3.14841464002194,0.0760007696627613,1,"FBgn0026879",NA
"FBgn0029529",0.147521338165069,0.80378694370014,1.81410466450982,-0.0589337924872382,1,1,"FBgn0029529","CG13365"
"FBgn0025633",0.0521562081941552,1.06993815637247,4.12684224626418,0.0569052935557295,0.811455854911788,1,"FBgn0025633","CG13366"
"FBgn0040339",0.0639848419014677,0.729321895904855,3.55677869530477,0.039550946672918,0.842361153276872,1,"FBgn0040339","MED22"
"FBgn0052815",0,NA,NA,NA,NA,NA,"FBgn0052815","CG32815"
"FBgn0040340",0.339752088236668,0.360275358483496,0.949520754803068,-0.0481205476191917,1,1,"FBgn0040340","TRAM"
"FBgn0040347",0.00559117934271173,0.673767935844717,8.04744147194079,-0.0016996416981172,1,1,"FBgn0040347","mus81"
"FBgn0040337",0.0361675356884781,0.418575775414093,6.26972087533102,0.0143742060813707,0.90456832384067,1,"FBgn0040337","CG3021"
"FBgn0040398",8.28874667878484,0.120602500836941,0.406441877519421,0.0872135974492494,0.767749834070439,1,"FBgn0040398","CG14629"
"FBgn0040397",0,NA,NA,NA,NA,NA,"FBgn0040397","CG3655"
"FBgn0026143",0.0522105429224106,0.7595248255585,4.37980141534438,0.0121626036333424,0.912183991483875,1,"FBgn0026143","Cdc45"
"FBgn0040351",0,NA,NA,NA,NA,NA,"FBgn0040351","CG11638"
"FBgn0040349",0,NA,NA,NA,NA,NA,"FBgn0040349",NA
"FBgn0040348",0.0021529901525837,0.630019276441734,8.04745906806796,-0.0025852050242996,1,1,"FBgn0040348",NA
"FBgn0040346",0.0974690070150189,1.60428265921446,2.96558517001606,0.200172416300546,0.654581712536354,1,"FBgn0040346","CG3704"
"FBgn0040342",0,NA,NA,NA,NA,NA,"FBgn0040342",NA
"FBgn0040345",0,NA,NA,NA,NA,NA,"FBgn0040345","CG3708"
"FBgn0052814",0,NA,NA,NA,NA,NA,"FBgn0052814","CG32814"
"FBgn0040364",0.0290473830678341,0.482442160509768,8.04709006445645,0.00787465434672185,0.929289139220499,1,"FBgn0040364","CG11378"
"FBgn0040360",0,NA,NA,NA,NA,NA,"FBgn0040360","CG14626"
"FBgn0025642",0,NA,NA,NA,NA,NA,"FBgn0025642","CG32812"
"FBgn0004650",0,NA,NA,NA,NA,NA,"FBgn0004650","fs(1)N"
"FBgn0024362",0.0977030627597709,0.443878073302622,2.50158003300108,-0.0847319710409806,1,1,"FBgn0024362","Naa30A"
"FBgn0024361",0.0133189890945098,0.611908868704735,8.0474296092981,-0.00325037089262992,1,1,"FBgn0024361","Tsp2A"
"FBgn0024364",0.0519496160455188,-0.17166546029024,4.38106562663286,0.0334469654257106,0.854888162133282,1,"FBgn0024364",NA
"FBgn0024987",0.0689061967335399,1.42047863332909,3.33015613178268,0.16448572666809,0.685059751615517,1,"FBgn0024987","ssx"
"FBgn0023169",0.19819322302435,1.06288859363785,1.54703220671169,0.0894244911333431,0.764910074736054,1,"FBgn0023169",NA
"FBgn0024985",0.140241838118935,0.275507347081053,2.04383238564918,-0.109115879050478,1,1,"FBgn0024985","Rilpl"
"FBgn0027794",0.041867532276137,0.671238584023153,5.6127199569585,0.00571803940140114,0.939723239235681,1,"FBgn0027794","Lrpprc2"
"FBgn0027795",0.0129419861592537,0.336530815202276,8.04745769313368,-0.00687358021406936,1,1,"FBgn0027795","CG14785"
"FBgn0024986",0.0841137033146105,-0.793341304616343,2.78629693229006,0.359148914971144,0.548979286643084,1,"FBgn0024986",NA
"FBgn0000826",0.00190475237199021,0.837702458723995,8.04738666520202,0.00157856290525515,0.968307480964274,1,"FBgn0000826",NA
"FBgn0024365",0.0895877489377705,0.781082131083835,2.86987257476816,-1.9275332192592e-06,1,1,"FBgn0024365",NA
"FBgn0024360",0.0500290694966236,0.670455223030373,5.01671943785044,0.0083414420357002,0.927229192922212,1,"FBgn0024360",NA
"FBgn0025641",0.0563826935681831,1.18551119827213,3.6432085392702,0.0697015125807781,0.791771873907204,1,"FBgn0025641","DAAM"
"FBgn0028550",0.306097787859314,1.36525945673019,1.22569011214361,1.31597476699065,0.251315733821107,1,"FBgn0028550","Atf3"
"FBgn0026876",0.0533136204697325,1.09631095935241,4.93087900146458,0.0515194786026427,0.820440050766048,1,"FBgn0026876","CG11403"
"FBgn0040366",0.0047757919823828,0.630019276441734,8.04745906806796,-0.00332269692625076,1,1,"FBgn0040366","CG11398"
"FBgn0026872",0.0547783963509503,0.938863244804284,3.86768408044052,-0.0298994339298844,1,1,"FBgn0026872","CG14777"
"FBgn0025383",0.0054452388464705,0.630019276441734,8.04745906806796,-0.00350749741796363,1,1,"FBgn0025383","CG14780"
"FBgn0025381",0.103859373089422,0.490551741231546,2.56645451988274,0.0514600265673835,0.82054191824331,1,"FBgn0025381","rush"
"FBgn0025394",0.155275382788267,0.39764621641387,1.36474451477642,-0.128483662045767,1,1,"FBgn0025394","inc"
"FBgn0000482",0.0335688034332105,-0.458715748021546,5.91321040755921,0.0381484333572075,0.845145384721971,1,"FBgn0000482","dor"
"FBgn0001189",0.115674190313403,1.07384723369165,2.53377044004537,-0.0806581955023091,1,1,"FBgn0001189",NA
"FBgn0025391",0.00384195110510117,0.630019276441734,8.04745906806796,-0.00306259732090908,1,1,"FBgn0025391","Scgdelta"
"FBgn0023130",0.0115826103063893,0.630019276441734,8.04745906806796,-0.00513985043952658,1,1,"FBgn0023130","a6"
"FBgn0023530",0.0593450342887105,0.629198495197803,4.01498010909909,-0.0437661430276819,1,1,"FBgn0023530","CG3740"
"FBgn0025390",0.00558560834136645,0.598810977881926,8.04745769463537,-0.00325680491505764,1,1,"FBgn0025390",NA
"FBgn0003517",10.4134955000036,0.134183172361394,0.2096098530996,0.407799080674067,0.523088724148408,1,"FBgn0003517","sta"
"FBgn0025382",0.0123062367527793,0.598810977881926,8.04745769463537,-0.00497272346710886,1,1,"FBgn0025382","Rab27"
"FBgn0052808",0,NA,NA,NA,NA,NA,"FBgn0052808","CG32808"
"FBgn0027791",0.0488815286688986,0.557530319519172,4.19338637959323,-0.03327392026182,1,1,"FBgn0027791","O-fut2"
"FBgn0027793",0,NA,NA,NA,NA,NA,"FBgn0027793","CG14787"
"FBgn0026873",0.104868794605218,1.16446111482092,2.04745560919769,0.237007516218114,0.626375848002773,1,"FBgn0026873","MED18"
"FBgn0023513",0.0181856811974809,0.774787311404747,8.04735967582646,-0.00136803406730479,1,1,"FBgn0023513","CG14803"
"FBgn0014411",0.132340559930729,0.247275215022946,1.80477294220014,-0.080557918263537,1,1,"FBgn0014411","Vps26"
"FBgn0023514",0.0747711385006125,0.834473585610256,4.01401022461424,0.0888142322270795,0.765690060742053,1,"FBgn0023514",NA
"FBgn0029594",0.0689653277625605,0.362794470345706,3.49243889713284,-0.0333194330828377,1,1,"FBgn0029594","Coa8"
"FBgn0023519",0.126144250541764,1.4426685250376,2.22213734125883,0.659646751019068,0.416684681144402,1,"FBgn0023519","mRpL16"
"FBgn0023509",0.0552104933699473,0.77582973180034,4.90352396573223,0.107746097228016,0.742724908952072,1,"FBgn0023509",NA
"FBgn0023510",0.101291326536768,0.799905436562326,2.52285221746604,0.00158768395922948,0.968216100284781,1,"FBgn0023510","Rbcn-3B"
"FBgn0023508",0.141408277780678,0.686436683864547,1.98517172157207,0.0904056628383785,0.763662071453712,1,"FBgn0023508","Ocrl"
"FBgn0023522",0.0513097233955222,1.41034426823012,4.67646421583359,0.24188799516007,0.622845818375967,1,"FBgn0023522","CG11596"
"FBgn0023521",0.0220126850295263,0.784946390121354,8.04735199184789,-0.00315615607889441,1,1,"FBgn0023521","CG3587"
"FBgn0025630",0.0123408767696251,0.806878619471806,8.04738600078853,0.0181505424387538,0.892830137239547,1,"FBgn0025630","Rtca"
"FBgn0025629",0.111425400761434,0.48501846485647,2.26134210262416,-0.0263090798530641,1,1,"FBgn0025629","CG4045"
"FBgn0025628",0.13208044729232,0.623798400288098,1.99927701437978,-0.0252009393672949,1,1,"FBgn0025628",NA
"FBgn0029596",0,NA,NA,NA,NA,NA,"FBgn0029596","CG14054"
"FBgn0025626",0.0524414703167947,0.702252636204476,3.69843980288368,-0.032231281311212,1,1,"FBgn0025626",NA
"FBgn0025625",0.00312572789798176,0.630019276441734,8.04745906806796,-0.00286126028214539,1,1,"FBgn0025625",NA
"FBgn0025631",0.0401186496721972,0.164178711413345,4.94709667962631,-0.0133485445956438,1,1,"FBgn0025631","moody"
"FBgn0000667",0.0560543167143796,0.687668481382444,4.86861145722911,0.0204418441399667,0.886309943343316,1,"FBgn0000667","Actn"
"FBgn0003964",0.0372050004806174,0.0266221503612751,5.02676242384085,-0.00223915840044242,1,1,"FBgn0003964","usp"
"FBgn0023545",0.107558789241422,1.0602274648806,2.19620525341273,0.159602137901658,0.689523083071945,1,"FBgn0023545","PIG-K"
"FBgn0023520",0.0131055156605526,0.767771958489109,8.04740373674877,0.0021623593514164,0.962910796943527,1,"FBgn0023520","CG3857"
"FBgn0023512",0.0614290284128569,0.493135039780569,3.25005149568581,-0.0267986520070167,1,1,"FBgn0023512","eIF2Bepsilon"
"FBgn0023511",0.110630690247292,0.306939750808149,3.14120240406998,-0.0479991139272329,1,1,"FBgn0023511",NA
"FBgn0052801",0.014772005376338,1.00700018317258,8.04709008891397,0.0247107315100692,0.875090006914764,1,"FBgn0052801","CG32801"
"FBgn0023518",0.0459591548084419,0.528651595154383,5.11696692397026,-0.00504512941530777,1,1,"FBgn0023518",NA
"FBgn0026088",0.673681499953472,0.535573293158981,0.842435042153205,-0.220125406624902,1,1,"FBgn0026088",NA
"FBgn0026089",0.174234781932753,0.271093220418956,1.43857260875503,-0.102332207179984,1,1,"FBgn0026089","CG14817"
"FBgn0023517",0.0722935998556239,0.240699722488785,3.00390638622557,-0.0444805241452002,1,1,"FBgn0023517","Pgam5"
"FBgn0023516",0.0853574058000867,0.567982718217184,2.90027382718876,-0.0347453984994956,1,1,"FBgn0023516","Pex5"
"FBgn0023515",0.0261235808458635,0.816100621145074,7.99374197840838,0.00773312703656615,0.929925794908373,1,"FBgn0023515","CG14814"
"FBgn0028969",0.343107197099904,0.165753978152939,0.972751073315916,-0.127147633222307,1,1,"FBgn0028969","deltaCOP"
"FBgn0026090",0.180657574229407,-0.284191934674424,1.46227354222041,0.177053570940245,0.67391767893144,1,"FBgn0026090","CG14812"
"FBgn0025624",0.203879038564995,0.968773178321329,1.71895147853642,0.157034555958774,0.691901534787568,1,"FBgn0025624","CG4025"
"FBgn0040395",0.269539340195406,1.08055863808016,1.22182505244044,0.152874011302515,0.695803841843101,1,"FBgn0040395","Unc-76"
"FBgn0000382",0.0810123985543935,0.906423801988011,3.06592585652209,0.0942746468077758,0.758811581031546,1,"FBgn0000382","csw"
"FBgn0023507",0.0144896708678548,0.535913531276934,8.0474541380701,-0.00465917392741488,1,1,"FBgn0023507","D2hgdh"
"FBgn0004654",0.442131428197879,0.259277172560928,0.778934589206273,-0.0856486022823333,1,1,"FBgn0004654","Pgd"
"FBgn0023540",0.0179511292107398,0.70180693356751,8.04742996235738,0.000939287617274687,0.975550421507202,1,"FBgn0023540","CG3630"
"FBgn0025839",0.454498822144466,0.779120666028235,0.906972752711301,0.252965347193197,0.614994781829312,1,"FBgn0025839","ND-B14.5A"
"FBgn0011576",0,NA,NA,NA,NA,NA,"FBgn0011576","Cyp4d2"
"FBgn0015036",0,NA,NA,NA,NA,NA,"FBgn0015036","Cyp4ae1"
"FBgn0003116",0.0182875581751673,0.667725215100714,8.04742975827828,-0.0045394520140789,1,1,"FBgn0003116","pn"
"FBgn0040899",0.468741986145205,0.800845554890304,0.899136174837051,0.449169714121126,0.502729507798552,1,"FBgn0040899","CG17776"
"FBgn0023549",0.0561733008982635,0.647640601541877,4.06473467106901,-0.0507166350011516,1,1,"FBgn0023549","Mct1"
"FBgn0003048",0.0380421441940743,0.627141293803919,5.34756906257902,-0.00843528374366542,1,1,"FBgn0003048","pcx"
"FBgn0000810",0.0141029710648242,0.909489982133964,8.04735756030299,0.00827966129584112,0.927498435899714,1,"FBgn0000810","fs(1)K10"
"FBgn0023523",0,NA,NA,NA,NA,NA,"FBgn0023523","Or2a"
"FBgn0023527",0.0459749579454137,0.391129098409804,5.12162003387882,-0.0256186006664905,1,1,"FBgn0023527","CG3071"
"FBgn0003079",0.0104021435799864,0.775670354008436,8.04738462693443,-0.00160332931184115,1,1,"FBgn0003079",NA
"FBgn0003159",0.0255502706393361,0.504222503226717,8.04745196447425,-0.00661026998561454,1,1,"FBgn0003159","CG2841"
"FBgn0040389",0.125028521959,1.39458627894562,2.06741754557753,0.519449938010268,0.471076417120045,1,"FBgn0040389","mRpL14"
"FBgn0044047",0.205621022515894,0.303714266377594,1.60840433839101,-0.0257350533395595,1,1,"FBgn0044047","Ilp6"
"FBgn0040392",0.00799942959714549,0.806878619471807,8.04738600078853,0.00370137637134604,0.95148747973813,1,"FBgn0040392","CG14050"
"FBgn0023526",0.22227346330045,0.228457678140307,1.32840146320817,-0.109862158229305,1,1,"FBgn0023526","CG2865"
"FBgn0023529",0.325592431144962,-0.300284042300831,0.985374122373968,0.329884719411041,0.565726977344749,1,"FBgn0023529","CG2918"
"FBgn0023528",0.143866676890534,0.188549588377818,2.1700962821826,-0.0695791160380281,1,1,"FBgn0023528","CG2924"
"FBgn0027296",0.0204214868876995,0.896163240030694,7.63474577140859,-0.000128146276622942,1,1,"FBgn0027296","temp"
"FBgn0023525",0.0319038850811946,0.806388966827774,8.04738892257391,0.0104560125119519,0.918554554240998,1,"FBgn0023525","CG3191"
"FBgn0000377",0.0725481157027947,0.582027860480247,4.28397254448458,0.00552582720827388,0.940743105658722,1,"FBgn0000377","crn"
"FBgn0001330",0.00702862550632457,0.598810977881926,8.04745769463537,-0.00363668882026857,1,1,"FBgn0001330","kz"
"FBgn0004397",0.399983033554249,-0.546707878943314,1.01884757802115,0.819043884471171,0.365459859895625,1,"FBgn0004397","Vinc"
"FBgn0023542",0.0484019443203227,0.985561006281975,4.74438984761178,0.00913460371032215,0.923858025473421,1,"FBgn0023542","Nmd3"
"FBgn0023541",0.00517430230978132,0.367739102980236,8.04745906654674,-0.00667307891952973,1,1,"FBgn0023541","Cyp4d14"
"FBgn0005670",0,NA,NA,NA,NA,NA,"FBgn0005670","Cyp4d1"
"FBgn0004655",0.0775972111642249,0.592624109941351,3.76989655983965,0.0618768759904214,0.803553682277541,1,"FBgn0004655",NA
"FBgn0013432",0.0305835191896451,0.649223087555342,6.50672630796432,-0.00934886865192652,1,1,"FBgn0013432",NA
"FBgn0004861",0.0144225191014917,0.567460802617861,8.04745608517918,-0.00506633596534556,1,1,"FBgn0004861",NA
"FBgn0004860",0.0302708849485935,0.444233783316459,6.52082636067078,-0.00985101475873762,1,1,"FBgn0004860","ph-d"
"FBgn0040394",0.129237280017023,0.708582830347728,2.05829629191356,-0.0272161048691828,1,1,"FBgn0040394","CG16903"
"FBgn0040066",0.147356091556876,1.56640146678284,2.22644469894928,0.669186370723082,0.413335419090146,1,"FBgn0040066",NA
"FBgn0001404",1.15171251402284,-0.141096953450622,0.603715586723606,0.0772663869980761,0.781036677617986,1,"FBgn0001404",NA
"FBgn0040336",0.0526469138667296,0.625512721658375,4.64059735284615,0.00528276444130427,0.942058672674199,1,"FBgn0040336",NA
"FBgn0040334",0.0610050733047531,0.711894775162781,3.78434822790943,-0.0454470228199995,1,1,"FBgn0040334","Tsp3A"
"FBgn0029629",0.405044662459946,0.572747723002355,0.867825472659768,0.0657280390283859,0.797661443002514,1,"FBgn0029629","eIF3g1"
"FBgn0011566",0.0264891590519954,0.878666150304998,8.04735689583631,0.0122106362886427,0.912011463737619,1,"FBgn0011566","Smyd3"
"FBgn0011606",0.0784166887523496,1.21801517872753,3.39100866769333,0.0949026503888746,0.758034594216067,1,"FBgn0011606",NA
"FBgn0040375",0.00980365059535173,0.878666150304998,8.04735689583631,0.00173392669841377,0.96678533037058,1,"FBgn0040375","CG13760"
"FBgn0040388",0.00651903929757653,0.470350726658686,8.04743062453244,-0.0059053799232025,1,1,"FBgn0040388","boi"
"FBgn0003714",0.211876968459962,0.572236167990728,1.3678140544513,-0.115541826001049,1,1,"FBgn0003714","tko"
"FBgn0003371",0.765005694159655,-0.199138827136497,0.749948038537259,0.151893361344491,0.696732521150171,1,"FBgn0003371","sgg"
"FBgn0024993",0.0156067517121404,0.567460802617863,8.04745608517918,-0.00534311907017582,1,1,"FBgn0024993","CG2662"
"FBgn0024996",0.118747498399912,0.430157681018317,2.08508434439047,-0.0704128373012907,1,1,"FBgn0024996","eIF2Bbeta"
"FBgn0024991",0.0299353216635338,0.484519463368156,6.0437129302734,-0.00942139633893646,1,1,"FBgn0024991",NA
"FBgn0000928",0.00598993886635665,0.630019276441734,8.04745906806796,-0.00365685192987897,1,1,"FBgn0000928",NA
"FBgn0000520",0.0290947839475289,1.1085941494905,7.14570799124672,0.0184880728294985,0.89184432297692,1,"FBgn0000520",NA
"FBgn0024975",0.0122921424340932,0.337440373878234,8.04745774034208,-0.00920473723157755,1,1,"FBgn0024975",NA
"FBgn0040384",0.0255952704043593,0.950692739209986,8.04732831959018,0.0184654324319524,0.891910159841041,1,"FBgn0040384","CG32795"
"FBgn0024980",0.072639610679877,0.198052347335008,3.29499602120575,-0.0285961030730277,1,1,"FBgn0024980","Syx4"
"FBgn0000376",0.0208606072137432,0.742625318599151,8.04740001199417,-0.000918752164615455,1,1,"FBgn0000376",NA
"FBgn0024973",0.0705031490792761,0.408506567236413,3.01822990319165,-0.0640358174459834,1,1,"FBgn0024973","CG2701"
"FBgn0024998",0.0181934312456508,1.03903949909366,7.11498002931206,0.00974858221104569,0.921348751079342,1,"FBgn0024998",NA
"FBgn0024994",0.101939150499811,0.434006798711565,2.15185965533669,-0.0672607677201711,1,1,"FBgn0024994","Ugalt"
"FBgn0024992",0.105806964733246,0.769899749297905,2.28262656310985,-0.0773235993528942,1,1,"FBgn0024992","Spg7"
"FBgn0000092",0,NA,NA,NA,NA,NA,"FBgn0000092","dyw"
"FBgn0025838",0,NA,NA,NA,NA,NA,"FBgn0025838","CG2652"
"FBgn0004647",0.244423517615698,0.912975259934803,1.44316766384675,0.11124053626898,0.738736199096523,1,"FBgn0004647","N"
"FBgn0040396",0.294307166567425,1.21767801044011,1.06056222023705,0.817311164538665,0.365967492817806,1,"FBgn0040396","CG3939"
"FBgn0000479",0.122230331504704,0.829933108367608,2.07487595736717,-0.00393400123346055,1,1,"FBgn0000479","dnc"
"FBgn0029660",0,NA,NA,NA,NA,NA,"FBgn0029660",NA
"FBgn0029662",0.00202495674081278,0.630281833594904,8.047459076723,-0.00311565657940349,1,1,"FBgn0029662","CG12206"
"FBgn0029659",0.0676368293207886,0.540696682733537,4.35835584937398,-0.0333490605766116,1,1,"FBgn0029659","CG16782"
"FBgn0029658",0.00243161227280363,0.398562964434576,8.04745973053041,-0.00574361131590351,1,1,"FBgn0029658","CG14269"
"FBgn0029657",0.00167843772004684,0.837702458723995,8.04738666520202,0.000927863625978631,0.975699512871287,1,"FBgn0029657","CG12535"
"FBgn0000644",0,NA,NA,NA,NA,NA,"FBgn0000644","Fcp3C"
"FBgn0028746",0.0815481306182569,0.520456364767795,3.08049994400529,-0.0421052147519845,1,1,"FBgn0028746","CG18508"
"FBgn0029645",0,NA,NA,NA,NA,NA,"FBgn0029645","CG14422"
"FBgn0029648",0.00680043930644794,0.598810977881926,8.04745769463537,-0.00357703398444542,1,1,"FBgn0029648","CG3603"
"FBgn0028369",0,NA,NA,NA,NA,NA,"FBgn0028369","kirre"
"FBgn0003285",0,NA,NA,NA,NA,NA,"FBgn0003285","rst"
"FBgn0029664",0.0247794621413989,0.532203233970527,7.38105213493402,-0.00514626000845908,1,1,"FBgn0029664",NA
"FBgn0029666",0.0882408643919619,0.950486472756234,3.47014977735429,0.181636974416705,0.669970208577247,1,"FBgn0029666","CG10803"
"FBgn0023215",0.120183231276847,1.18069207406885,2.20662311567267,0.0732525879667776,0.786658579929898,1,"FBgn0023215","Mnt"
"FBgn0015286",0.533671234502097,0.444170985914417,0.838750278974867,-0.0439085240350892,1,1,"FBgn0015286",NA
"FBgn0023216",0.0114071851516521,0.67059864231018,8.0474285888686,-0.00249123921267369,1,1,"FBgn0023216","Parg"
"FBgn0029672",0.0232590724776718,0.402998470962887,6.85291124890955,-0.0106585027688908,1,1,"FBgn0029672","CG2875"
"FBgn0052791",0.00367240175814543,0.732630798150725,8.04743062641382,-0.00135648122786591,1,1,"FBgn0052791","DIP-alpha"
"FBgn0029665",0.0850801001292062,0.551612093665474,3.16948980875015,0.00691263132539177,0.933738443001981,1,"FBgn0029665",NA
"FBgn0028491",0,NA,NA,NA,NA,NA,"FBgn0028491","CG2930"
"FBgn0029686",0.0377006017249364,0.615916587548936,5.75456981576072,-0.00985462978435692,1,1,"FBgn0029686","Glos"
"FBgn0052786",0,NA,NA,NA,NA,NA,"FBgn0052786","Gem4b"
"FBgn0052783",0,NA,NA,NA,NA,NA,"FBgn0052783","Gem4c"
"FBgn0029687",1.11227595877395,0.0995216684298379,0.583347503405109,-0.00464134380496262,1,1,"FBgn0029687",NA
"FBgn0029689",0.0579660009700769,0.282785533304468,4.83141070910105,-0.0278294264487187,1,1,"FBgn0029689","CG6428"
"FBgn0029688",0.0843081926457864,0.0615473197604072,3.1905561722373,-0.00235315125280522,1,1,"FBgn0029688","lva"
"FBgn0029685",0.0358833386741202,0.601780314735049,5.81874196114882,-0.00965861991888062,1,1,"FBgn0029685","CG2938"
"FBgn0019661",0.307689870586358,0.321812263968033,1.34240525482092,0.0194905364790827,0.888969315295672,1,"FBgn0019661","lncRNA:roX1"
"FBgn0000221",0.0141214560807504,0.511553555113952,8.0474013837168,-0.00693669298625821,1,1,"FBgn0000221","brn"
"FBgn0026084",5.45112836875357,-1.1796056864309,0.489239983375867,5.76929996369631,0.0163085297209182,1,"FBgn0026084","cib"
"FBgn0026085",0.0305766126055123,0.665981407853236,6.02284967971513,-0.0131587548895169,1,1,"FBgn0026085","dgt4"
"FBgn0026083",0.265089742226418,1.37075569618314,1.14952207940196,0.935498605862051,0.333438180037996,1,"FBgn0026083","tyf"
"FBgn0066114",0.0552321057697597,0.864760837184781,5.2280664392207,-0.017916627147855,1,1,"FBgn0066114","GlcAT-I"
"FBgn0029697",0,NA,NA,NA,NA,NA,"FBgn0029697","CG15570"
